game_id,strategy,total_turns,final_score,max_expression,min_expression,negative_count,negative_rate,phase0_turns,phase1_turns,phase2_turns,phase3_turns,end_board_occupancy
477,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6420
478,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6049
479,RandomStrategy,16,3136867,3136867,3136867,0,0.0000,16,0,0,0,0.6420
480,RandomStrategy,23,4462,5076,-2487,1,0.3333,18,5,0,0,0.7160
481,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5802
482,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6296
483,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6296
484,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6790
485,RandomStrategy,17,63,63,63,0,0.0000,17,0,0,0,0.5802
486,RandomStrategy,7,0,0,0,0,0.0000,7,0,0,0,0.3333
487,RandomStrategy,15,633528,633512,16,0,0.0000,15,0,0,0,0.5432
488,RandomStrategy,26,1242,824,-162,1,0.2000,19,7,0,0,0.7037
489,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5185
490,RandomStrategy,18,223,223,223,0,0.0000,18,0,0,0,0.6667
491,RandomStrategy,18,-12600,4,-12604,1,0.5000,18,0,0,0,0.5309
492,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.7037
493,RandomStrategy,20,4332,4286,46,0,0.0000,20,0,0,0,0.6420
494,RandomStrategy,15,4245,4245,4245,0,0.0000,15,0,0,0,0.6296
495,RandomStrategy,19,64,64,64,0,0.0000,19,0,0,0,0.7160
496,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5432
497,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4444
498,RandomStrategy,19,-20,40,-60,1,0.5000,19,0,0,0,0.6420
499,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4691
500,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.5802
501,RandomStrategy,21,5858,5793,65,0,0.0000,21,0,0,0,0.6296
502,RandomStrategy,15,86,86,86,0,0.0000,15,0,0,0,0.6296
503,RandomStrategy,20,504,263,241,0,0.0000,20,0,0,0,0.6667
504,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5802
505,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5185
506,RandomStrategy,21,116,114,-3,1,0.3333,21,0,0,0,0.5926
507,RandomStrategy,11,13,13,13,0,0.0000,11,0,0,0,0.4815
508,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.6049
509,RandomStrategy,18,77,65,12,0,0.0000,18,0,0,0,0.5926
510,RandomStrategy,14,1456,1456,1456,0,0.0000,14,0,0,0,0.5432
511,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6173
512,RandomStrategy,19,2239,1608,631,0,0.0000,19,0,0,0,0.6296
513,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.4938
514,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.4074
515,RandomStrategy,21,14,12,2,0,0.0000,21,0,0,0,0.7284
516,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.5185
517,RandomStrategy,22,1589,1364,5,0,0.0000,17,5,0,0,0.6296
518,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6049
519,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.6173
520,RandomStrategy,13,7954524,7954524,7954524,0,0.0000,13,0,0,0,0.5679
521,RandomStrategy,13,6,6,6,0,0.0000,13,0,0,0,0.5556
522,RandomStrategy,23,4161,3298,2,0,0.0000,20,3,0,0,0.5556
523,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6543
524,RandomStrategy,16,21333,21333,21333,0,0.0000,16,0,0,0,0.5802
525,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6296
526,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5185
527,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6173
528,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6296
529,RandomStrategy,13,215,215,215,0,0.0000,13,0,0,0,0.3951
530,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5309
531,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5556
532,RandomStrategy,21,45038,31317,-3,1,0.2500,17,4,0,0,0.5185
533,RandomStrategy,20,3055,2565,15,0,0.0000,20,0,0,0,0.6173
534,RandomStrategy,25,68109,61890,6,0,0.0000,23,2,0,0,0.7037
535,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5802
536,RandomStrategy,15,335,335,335,0,0.0000,15,0,0,0,0.5556
537,RandomStrategy,17,125,125,125,0,0.0000,17,0,0,0,0.5679
538,RandomStrategy,21,23568,22264,288,0,0.0000,15,6,0,0,0.6049
539,RandomStrategy,13,32,32,32,0,0.0000,13,0,0,0,0.4815
540,RandomStrategy,20,791,712,7,0,0.0000,20,0,0,0,0.6049
541,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.5185
542,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.4198
543,RandomStrategy,17,31241264,31241263,31241263,0,0.0000,17,0,0,0,0.6543
544,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.4938
545,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6420
546,RandomStrategy,24,397676,344659,68,0,0.0000,18,6,0,0,0.4938
547,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.7284
548,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4815
549,RandomStrategy,23,84448701,84448534,52,0,0.0000,23,0,0,0,0.6296
550,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.5185
551,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5309
552,RandomStrategy,17,71,45,24,0,0.0000,17,0,0,0,0.5432
553,RandomStrategy,17,14508,7627,6119,0,0.0000,17,0,0,0,0.5185
554,RandomStrategy,18,56,56,56,0,0.0000,18,0,0,0,0.7160
555,RandomStrategy,15,4,4,4,0,0.0000,15,0,0,0,0.5926
556,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6543
557,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.4568
558,RandomStrategy,17,1522,1522,1522,0,0.0000,17,0,0,0,0.6296
559,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6914
560,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6790
561,RandomStrategy,12,42,42,42,0,0.0000,12,0,0,0,0.5062
562,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5556
563,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6173
564,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5926
565,RandomStrategy,19,-9,-9,-9,1,1.0000,19,0,0,0,0.7160
566,RandomStrategy,14,51455,51455,51455,0,0.0000,14,0,0,0,0.5802
567,RandomStrategy,19,7487,6257,1230,0,0.0000,19,0,0,0,0.6420
568,RandomStrategy,24,1357625,1353978,31,0,0.0000,19,5,0,0,0.6173
569,RandomStrategy,15,3842,3842,3842,0,0.0000,15,0,0,0,0.6049
570,RandomStrategy,19,7489,8349,-872,1,0.3333,19,0,0,0,0.5556
571,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4691
572,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4691
573,RandomStrategy,23,42163209,42162141,2,0,0.0000,21,2,0,0,0.6173
574,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6420
575,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5679
576,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.4568
577,RandomStrategy,16,2643,2643,2643,0,0.0000,16,0,0,0,0.6049
578,RandomStrategy,18,96,92,4,0,0.0000,18,0,0,0,0.7037
579,RandomStrategy,20,100282656,74612725,25669927,0,0.0000,20,0,0,0,0.6420
580,RandomStrategy,18,379271,259257,37,0,0.0000,14,4,0,0,0.5802
581,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5802
582,RandomStrategy,26,17804,12988,5,0,0.0000,26,0,0,0,0.7531
583,RandomStrategy,22,62923,61331,426,0,0.0000,22,0,0,0,0.6667
584,RandomStrategy,16,743,720,23,0,0.0000,16,0,0,0,0.5185
585,RandomStrategy,14,16,16,16,0,0.0000,14,0,0,0,0.5802
586,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4815
587,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5679
588,RandomStrategy,20,6089,6082,-48,1,0.3333,20,0,0,0,0.5802
589,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6420
590,RandomStrategy,18,22,26,-4,1,0.5000,18,0,0,0,0.6296
591,RandomStrategy,17,104,104,104,0,0.0000,17,0,0,0,0.6296
592,RandomStrategy,33,684380,676432,22,0,0.0000,20,13,0,0,0.6049
593,RandomStrategy,16,34076,34076,34076,0,0.0000,16,0,0,0,0.5926
594,RandomStrategy,22,1859,1854,5,0,0.0000,22,0,0,0,0.6667
595,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6543
596,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4691
597,RandomStrategy,19,-671,101,-772,1,0.5000,19,0,0,0,0.5679
598,RandomStrategy,19,1077,1077,1077,0,0.0000,19,0,0,0,0.6790
599,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.7037
600,RandomStrategy,30,545132,473452,6,0,0.0000,20,10,0,0,0.5556
601,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6420
602,RandomStrategy,18,0,0,0,0,0.0000,18,0,0,0,0.7531
603,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5926
604,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6420
605,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6296
606,RandomStrategy,19,33982232,33982232,33982232,0,0.0000,19,0,0,0,0.6914
607,RandomStrategy,19,5,5,5,0,0.0000,19,0,0,0,0.7160
608,RandomStrategy,17,89,89,89,0,0.0000,17,0,0,0,0.6667
609,RandomStrategy,26,43707,43500,11,0,0.0000,23,3,0,0,0.5679
610,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.5926
611,RandomStrategy,22,191,85,42,0,0.0000,22,0,0,0,0.6296
612,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6914
613,RandomStrategy,16,4,4,4,0,0.0000,16,0,0,0,0.6420
614,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4815
615,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.3951
616,RandomStrategy,20,564,564,564,0,0.0000,20,0,0,0,0.7531
617,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5432
618,RandomStrategy,18,2256,2134,122,0,0.0000,18,0,0,0,0.5802
619,RandomStrategy,18,156863,156863,156863,0,0.0000,18,0,0,0,0.6420
620,RandomStrategy,28,16955795,16934161,35,0,0.0000,24,4,0,0,0.6914
621,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6173
622,RandomStrategy,14,1245,1245,1245,0,0.0000,14,0,0,0,0.4815
623,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5432
624,RandomStrategy,19,5,5,5,0,0.0000,19,0,0,0,0.6914
625,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.5185
626,RandomStrategy,18,-808,-333,-432,2,1.0000,18,0,0,0,0.6173
627,RandomStrategy,18,433,433,433,0,0.0000,18,0,0,0,0.6173
628,RandomStrategy,18,991,991,991,0,0.0000,18,0,0,0,0.6420
629,RandomStrategy,14,6134134,6134134,6134134,0,0.0000,14,0,0,0,0.5556
630,RandomStrategy,16,25,25,25,0,0.0000,16,0,0,0,0.5679
631,RandomStrategy,16,46,46,46,0,0.0000,16,0,0,0,0.6420
632,RandomStrategy,6,0,0,0,0,0.0000,6,0,0,0,0.2716
633,RandomStrategy,20,361334237,361235846,-285750,1,0.3333,20,0,0,0,0.5802
634,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.5679
635,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6420
636,RandomStrategy,17,158,158,158,0,0.0000,17,0,0,0,0.6049
637,RandomStrategy,16,38,38,38,0,0.0000,16,0,0,0,0.6049
638,RandomStrategy,17,32613,32613,32613,0,0.0000,17,0,0,0,0.5802
639,RandomStrategy,14,6,6,6,0,0.0000,14,0,0,0,0.5802
640,RandomStrategy,26,6605,5746,198,0,0.0000,26,0,0,0,0.6914
641,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.4691
642,RandomStrategy,21,6055,6048,7,0,0.0000,21,0,0,0,0.7037
643,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6173
644,RandomStrategy,23,15517,13623,1,0,0.0000,23,0,0,0,0.6667
645,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.6049
646,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
647,RandomStrategy,20,58817,58817,58817,0,0.0000,20,0,0,0,0.6296
648,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6173
649,RandomStrategy,16,1997,1997,1997,0,0.0000,16,0,0,0,0.5802
650,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6667
651,RandomStrategy,24,398,1135,-738,1,0.3333,24,0,0,0,0.6790
652,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6790
653,RandomStrategy,23,73290,72267,54,0,0.0000,23,0,0,0,0.7037
654,RandomStrategy,36,1032339,556544,0,0,0.0000,18,13,5,0,0.7284
655,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.6790
656,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4198
657,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5926
658,RandomStrategy,18,46,46,46,0,0.0000,18,0,0,0,0.7160
659,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.6790
660,RandomStrategy,18,3525,3525,3525,0,0.0000,18,0,0,0,0.6790
661,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6667
662,RandomStrategy,43,279638,242219,-309,3,0.2500,14,17,12,0,0.6914
663,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6543
664,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6296
665,RandomStrategy,13,263,263,263,0,0.0000,13,0,0,0,0.4444
666,RandomStrategy,21,5364,5364,5364,0,0.0000,21,0,0,0,0.6790
667,RandomStrategy,15,17,17,17,0,0.0000,15,0,0,0,0.5679
668,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.7160
669,RandomStrategy,17,19,19,19,0,0.0000,17,0,0,0,0.6420
670,RandomStrategy,20,6815,6777,38,0,0.0000,20,0,0,0,0.5556
671,RandomStrategy,18,672159744,672159742,672159742,0,0.0000,18,0,0,0,0.6296
672,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6914
673,RandomStrategy,16,44,44,44,0,0.0000,16,0,0,0,0.6049
674,RandomStrategy,16,56,56,56,0,0.0000,16,0,0,0,0.5679
675,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6296
676,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.6914
677,RandomStrategy,18,0,0,0,0,0.0000,18,0,0,0,0.7160
678,RandomStrategy,13,763155,763155,763155,0,0.0000,13,0,0,0,0.5556
679,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6049
680,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5556
681,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6296
682,RandomStrategy,12,24419,24419,24419,0,0.0000,12,0,0,0,0.4938
683,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.5679
684,RandomStrategy,20,417803,417762,41,0,0.0000,20,0,0,0,0.6173
685,RandomStrategy,14,55,55,55,0,0.0000,14,0,0,0,0.6790
686,RandomStrategy,8,0,0,0,0,0.0000,8,0,0,0,0.4444
687,RandomStrategy,13,7618,7618,7618,0,0.0000,13,0,0,0,0.4938
688,RandomStrategy,20,67,65,2,0,0.0000,20,0,0,0,0.7654
689,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5062
690,RandomStrategy,19,879,622,257,0,0.0000,19,0,0,0,0.6296
691,RandomStrategy,22,54397,53819,-39,1,0.3333,18,4,0,0,0.6049
692,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5309
693,RandomStrategy,20,135,127,8,0,0.0000,20,0,0,0,0.5926
694,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.5309
695,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4444
696,RandomStrategy,14,911,816,95,0,0.0000,14,0,0,0,0.5432
697,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6543
698,RandomStrategy,25,2555267,2452309,12,0,0.0000,18,7,0,0,0.6173
699,RandomStrategy,21,38504,34625,417,0,0.0000,21,0,0,0,0.6667
700,RandomStrategy,15,499,499,499,0,0.0000,15,0,0,0,0.5556
701,RandomStrategy,22,58427,55175,32,0,0.0000,19,3,0,0,0.6420
702,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.7284
703,RandomStrategy,19,1604,1543,61,0,0.0000,19,0,0,0,0.6049
704,RandomStrategy,24,26615,24320,-137,1,0.5000,24,0,0,0,0.7284
705,RandomStrategy,11,101,101,101,0,0.0000,11,0,0,0,0.5309
706,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5185
707,RandomStrategy,18,111,111,111,0,0.0000,18,0,0,0,0.7037
708,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5432
709,RandomStrategy,16,-41,-41,-41,1,1.0000,16,0,0,0,0.6420
710,RandomStrategy,16,5,5,5,0,0.0000,16,0,0,0,0.6543
711,RandomStrategy,23,1412,740,672,0,0.0000,17,6,0,0,0.6420
712,RandomStrategy,16,3453554,3453554,3453554,0,0.0000,16,0,0,0,0.5926
713,RandomStrategy,12,57566,57566,57566,0,0.0000,12,0,0,0,0.4938
714,RandomStrategy,14,6222346,6222346,6222346,0,0.0000,14,0,0,0,0.5802
715,RandomStrategy,23,476184,444811,98,0,0.0000,23,0,0,0,0.7407
716,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.7037
717,RandomStrategy,18,3,3,3,0,0.0000,18,0,0,0,0.6173
718,RandomStrategy,18,6655,6486,-163,1,0.3333,18,0,0,0,0.5185
719,RandomStrategy,21,-36620,148,-36799,1,0.3333,21,0,0,0,0.6667
720,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.6296
721,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5432
722,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
723,RandomStrategy,17,1,1,1,0,0.0000,17,0,0,0,0.6049
724,RandomStrategy,19,417,417,417,0,0.0000,19,0,0,0,0.6667
725,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
726,RandomStrategy,19,26,26,26,0,0.0000,19,0,0,0,0.7037
727,RandomStrategy,12,2238,2238,2238,0,0.0000,12,0,0,0,0.4198
728,RandomStrategy,17,972,740,6,0,0.0000,17,0,0,0,0.5556
729,RandomStrategy,18,94318,94318,94318,0,0.0000,18,0,0,0,0.6790
730,RandomStrategy,18,33424,33424,33424,0,0.0000,18,0,0,0,0.6667
731,RandomStrategy,21,5590,5525,65,0,0.0000,21,0,0,0,0.6173
732,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
733,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6296
734,RandomStrategy,15,1,1,1,0,0.0000,15,0,0,0,0.4691
735,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5679
736,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6914
737,RandomStrategy,30,255400584,255328825,3,0,0.0000,19,11,0,0,0.6914
738,RandomStrategy,17,12,12,12,0,0.0000,17,0,0,0,0.6420
739,RandomStrategy,13,9756251,9756251,9756251,0,0.0000,13,0,0,0,0.5556
740,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6790
741,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6790
742,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5679
743,RandomStrategy,23,28220,28217,3,0,0.0000,17,6,0,0,0.6543
744,RandomStrategy,22,81,72,9,0,0.0000,22,0,0,0,0.6420
745,RandomStrategy,7,0,0,0,0,0.0000,7,0,0,0,0.4444
746,RandomStrategy,16,1342653,1342441,212,0,0.0000,16,0,0,0,0.6173
747,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6173
748,RandomStrategy,10,155,155,155,0,0.0000,10,0,0,0,0.4321
749,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.6173
750,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.4444
751,RandomStrategy,18,452,452,452,0,0.0000,18,0,0,0,0.6049
752,RandomStrategy,16,3,3,3,0,0.0000,16,0,0,0,0.6173
753,RandomStrategy,15,-37622,-37622,-37622,1,1.0000,15,0,0,0,0.7160
754,RandomStrategy,19,3354557,3354557,3354557,0,0.0000,19,0,0,0,0.6543
755,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5309
756,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.5309
757,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.7160
758,RandomStrategy,17,4362249,4362249,4362249,0,0.0000,17,0,0,0,0.6420
759,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6296
760,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5802
761,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5679
762,RandomStrategy,14,144,144,144,0,0.0000,14,0,0,0,0.5432
763,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.6667
764,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.6173
765,RandomStrategy,17,84,84,84,0,0.0000,17,0,0,0,0.6543
766,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.7407
767,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.5556
768,RandomStrategy,15,4,4,4,0,0.0000,15,0,0,0,0.6296
769,RandomStrategy,14,9,9,9,0,0.0000,14,0,0,0,0.6173
770,RandomStrategy,19,10219,8602,1617,0,0.0000,19,0,0,0,0.6173
771,RandomStrategy,22,2657562,2682649,-84821,1,0.2500,19,3,0,0,0.6173
772,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
773,RandomStrategy,22,15703,15653,50,0,0.0000,22,0,0,0,0.6914
774,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.5802
775,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5679
776,RandomStrategy,19,1,1,1,0,0.0000,19,0,0,0,0.6420
777,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
778,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5556
779,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.4691
780,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6049
781,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6420
782,RandomStrategy,17,1332,1332,1332,0,0.0000,17,0,0,0,0.6296
783,RandomStrategy,17,9147472,9147471,1,0,0.0000,17,0,0,0,0.6420
784,RandomStrategy,17,4266883,4266527,356,0,0.0000,17,0,0,0,0.6049
785,RandomStrategy,18,3171,3171,3171,0,0.0000,18,0,0,0,0.6420
786,RandomStrategy,17,0,0,0,0,0.0000,17,0,0,0,0.6914
787,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5309
788,RandomStrategy,20,156490,156445,45,0,0.0000,20,0,0,0,0.5926
789,RandomStrategy,13,117,117,117,0,0.0000,13,0,0,0,0.4938
790,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5926
791,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.7284
792,RandomStrategy,9,0,0,0,0,0.0000,9,0,0,0,0.4815
793,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
794,RandomStrategy,11,0,0,0,0,0.0000,11,0,0,0,0.4568
795,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.7160
796,RandomStrategy,19,1116,1116,1116,0,0.0000,19,0,0,0,0.7284
797,RandomStrategy,8,0,0,0,0,0.0000,8,0,0,0,0.3827
798,RandomStrategy,16,149,149,149,0,0.0000,16,0,0,0,0.5802
799,RandomStrategy,24,678,583,2,0,0.0000,18,6,0,0,0.6667
800,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5802
801,RandomStrategy,14,356,356,356,0,0.0000,14,0,0,0,0.5556
802,RandomStrategy,18,65,53,12,0,0.0000,18,0,0,0,0.5062
803,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6049
804,RandomStrategy,31,1612,1570,-574,1,0.2000,16,15,0,0,0.6914
805,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.6543
806,RandomStrategy,13,0,0,0,0,0.0000,13,0,0,0,0.5679
807,RandomStrategy,19,150,146,4,0,0.0000,19,0,0,0,0.6296
808,RandomStrategy,13,3241,3241,3241,0,0.0000,13,0,0,0,0.5185
809,RandomStrategy,14,4368,4368,4368,0,0.0000,14,0,0,0,0.5679
810,RandomStrategy,20,4191,4191,4191,0,0.0000,20,0,0,0,0.6914
811,RandomStrategy,15,6,6,6,0,0.0000,15,0,0,0,0.6420
812,RandomStrategy,22,229838,229838,229838,0,0.0000,13,9,0,0,0.6049
813,RandomStrategy,34,811072,809220,10,0,0.0000,19,15,0,0,0.7160
814,RandomStrategy,24,295977,293857,6,0,0.0000,21,3,0,0,0.6914
815,RandomStrategy,19,-556,-556,-556,1,1.0000,19,0,0,0,0.6173
816,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6420
817,RandomStrategy,20,422358,422351,7,0,0.0000,20,0,0,0,0.6296
818,RandomStrategy,18,211,211,211,0,0.0000,18,0,0,0,0.6667
819,RandomStrategy,17,70,70,70,0,0.0000,17,0,0,0,0.5432
820,RandomStrategy,16,0,0,0,0,0.0000,16,0,0,0,0.7407
821,RandomStrategy,14,0,0,0,0,0.0000,14,0,0,0,0.6667
822,RandomStrategy,14,2,2,2,0,0.0000,14,0,0,0,0.5679
823,RandomStrategy,17,3,3,3,0,0.0000,17,0,0,0,0.6296
824,RandomStrategy,16,5998,5998,5998,0,0.0000,16,0,0,0,0.6543
825,RandomStrategy,27,418545,416715,-1205,1,0.2000,16,11,0,0,0.6420
826,RandomStrategy,15,0,0,0,0,0.0000,15,0,0,0,0.6790
827,RandomStrategy,22,68365,65239,3126,0,0.0000,22,0,0,0,0.7160
828,RandomStrategy,33,36234,31730,5,0,0.0000,23,10,0,0,0.6173
829,RandomStrategy,10,0,0,0,0,0.0000,10,0,0,0,0.4198
830,RandomStrategy,12,0,0,0,0,0.0000,12,0,0,0,0.5309
831,RandomStrategy,20,610,556,54,0,0.0000,20,0,0,0,0.6049
832,RandomStrategy,15,34211,34211,34211,0,0.0000,15,0,0,0,0.5679
